time,partial_pressure_of_carbon_dioxide_in_sea_water_profiler_depth_enabled,partial_pressure_of_carbon_dioxide_in_sea_water_profiler_depth_enabled_qc_agg,z
UTC,microatm,,m
2015-03-15T23:05:00Z,1235.8206767438,4,-183.0
2015-03-16T00:05:00Z,1311.9435199978,4,-183.0
2015-03-16T01:05:00Z,1338.7251201981,4,-183.0
2015-03-16T02:05:00Z,1325.8304151775,4,-184.0
2015-03-16T03:05:00Z,817.690379031,1,-84.0
2015-03-16T04:05:00Z,589.5083135298,1,-96.0
2015-03-16T05:05:00Z,1075.8551683138,4,-184.0
2015-03-16T06:05:00Z,1181.8845235899,4,-184.0
2015-03-16T07:05:00Z,1297.8910212902,4,-184.0
2015-03-16T08:05:00Z,1310.4921274887,4,-184.0
2015-03-16T09:05:00Z,1298.3088001646,4,-184.0
2015-03-16T10:05:00Z,1314.8772124678,4,-184.0
2015-03-16T11:05:00Z,650.8862716877,1,-59.0
2015-03-16T12:05:00Z,676.5194231118,1,-108.0
2015-03-16T13:05:00Z,1103.6883392052,4,-184.0
2015-03-16T14:05:00Z,1189.3564233771,4,-184.0
2015-03-16T15:05:00Z,1249.3220895851,4,-185.0
2015-03-16T16:05:00Z,1306.9691169013,4,-185.0
2015-03-16T17:05:00Z,1342.96857152,4,-185.0
2015-03-16T18:05:00Z,1306.4571648663,4,-185.0
2015-03-16T19:05:00Z,619.5595701389,1,-35.0
2015-03-16T20:05:00Z,665.0365128415,1,-125.0
2015-03-16T21:05:00Z,1083.2746552285,4,-183.0
2015-03-16T22:05:00Z,1131.5297818641,4,-183.0
2015-03-16T23:05:00Z,1210.7126391168,4,-183.0
2015-03-17T00:05:00Z,1301.5891431818,4,-183.0
2015-03-17T01:05:00Z,1314.5660250895,4,-183.0
2015-03-17T02:05:00Z,1335.4670362511,4,-179.0
2015-03-17T03:05:00Z,602.6939048333,1,-40.0
2015-03-17T04:05:00Z,773.241895168,1,-143.0
2015-03-17T05:05:00Z,1065.9253472675,4,-185.0
2015-03-17T06:05:00Z,1146.3908258319,4,-185.0
2015-03-17T07:05:00Z,1216.733222385,4,-185.0
2015-03-17T08:05:00Z,1245.8560683017,4,-184.0
2015-03-17T09:05:00Z,1271.6567779029,4,-184.0
2015-03-17T10:05:00Z,1297.8313757947,4,-152.0
2015-03-17T11:05:00Z,582.8470335855,1,-62.0
2015-03-17T12:05:00Z,869.859372794,1,-155.0
2015-03-17T13:05:00Z,1073.3276668795,4,-184.0
2015-03-17T14:05:00Z,1130.721902882,4,-184.0
2015-03-17T15:05:00Z,1212.6410552713,4,-184.0
2015-03-17T16:05:00Z,1252.6075217795,4,-185.0
2015-03-17T17:05:00Z,1283.2548163044,4,-185.0
2015-03-17T18:05:00Z,956.8030661415,1,-125.0
2015-03-17T19:05:00Z,557.7285600961,1,-73.0
2015-03-17T20:05:00Z,936.333319968,1,-166.0
2015-03-17T21:05:00Z,1124.4983810496,4,-184.0
2015-03-17T22:05:00Z,1237.8469656011,4,-183.0
2015-03-17T23:05:00Z,1304.6858702398,4,-183.0
2015-03-18T00:05:00Z,1288.9273524259,4,-183.0
2015-03-18T01:05:00Z,1220.6815656493,4,-183.0
2015-03-18T02:05:00Z,955.0956942819,1,-114.0
2015-03-18T03:05:00Z,546.3258242133,1,-78.0
2015-03-18T04:05:00Z,950.5174632156,1,-184.0
2015-03-18T05:05:00Z,1053.866450289,4,-185.0
2015-03-18T06:05:00Z,1168.2068269793,4,-185.0
2015-03-18T07:05:00Z,1237.4278753522,4,-185.0
2015-03-18T08:05:00Z,1267.4103856984,4,-185.0
2015-03-18T09:05:00Z,1284.2828919022,4,-184.0
2015-03-18T10:05:00Z,799.6382062855,1,-88.0
2015-03-18T11:05:00Z,570.6165775444,1,-96.0
2015-03-18T12:05:00Z,1101.9480990226,4,-183.0
2015-03-18T13:05:00Z,1192.5108715827,4,-183.0
2015-03-18T14:05:00Z,1181.8531174886,4,-183.0
2015-03-18T15:05:00Z,1149.1258045959,4,-184.0
2015-03-18T16:05:00Z,1168.6140504644,4,-184.0
2015-03-18T17:05:00Z,1158.492367669,4,-185.0
2015-03-18T18:05:00Z,671.6848009177,1,-63.0
2015-03-18T19:05:00Z,604.7690540555,1,-107.0
2015-03-19T20:05:00Z,879.2570893825,1,-185.0
2015-03-19T21:05:00Z,1096.9380830395,4,-185.0
2015-03-19T22:05:00Z,1287.9233111546,4,-184.0
2015-03-19T23:05:00Z,1350.5977735001,4,-184.0
2015-03-20T00:05:00Z,648.4287500542,1,-40.0
2015-03-20T01:05:00Z,706.645773228,1,-131.0
2015-03-20T02:05:00Z,1174.5259954083,4,-183.0
2015-03-20T03:05:00Z,1254.0125280612,4,-183.0
2015-03-20T04:05:00Z,1283.0538286414,4,-183.0
2015-03-20T05:05:00Z,1227.190141398,4,-151.0
2015-03-20T06:05:00Z,592.098291825,1,-62.0
2015-03-20T07:05:00Z,805.5890078503,1,-155.0
2015-03-20T08:05:00Z,1184.0320181807,4,-185.0
2015-03-20T09:05:00Z,1272.8002916315,4,-185.0
2015-03-20T10:05:00Z,1287.3929377161,4,-185.0
2015-03-20T11:05:00Z,969.3546181476,1,-115.0
2015-03-20T12:05:00Z,572.6465802829,1,-75.0
2015-03-20T13:05:00Z,1030.90891466,4,-183.0
2015-03-20T14:05:00Z,1193.4229445011,4,-183.0
2015-03-20T15:05:00Z,1279.6750705611,4,-183.0
2015-03-20T16:05:00Z,1226.8378155771,4,-183.0
2015-03-20T17:05:00Z,743.2706667788,1,-80.0
2015-03-20T18:05:00Z,562.5969996896,1,-96.0
2015-03-20T19:05:00Z,994.3456241862,1,-185.0
2015-03-20T20:05:00Z,1077.7651918552,4,-185.0
2015-03-20T21:05:00Z,1169.539778648,4,-185.0
2015-03-20T22:05:00Z,1216.6162231848,4,-185.0
2015-03-20T23:05:00Z,635.2421395292,1,-47.0
2015-03-21T00:05:00Z,658.9773304497,1,-118.0
2015-03-21T01:05:00Z,1079.1547212164,4,-183.0
2015-03-21T02:05:00Z,1110.7103166856,4,-183.0
2015-03-21T03:05:00Z,1238.1802270138,4,-183.0
2015-03-21T04:05:00Z,1307.1691771208,4,-181.0
2015-03-21T05:05:00Z,598.4176850067,1,-40.0
2015-03-21T06:05:00Z,807.3072985895,1,-143.0
2015-03-21T07:05:00Z,1078.5502580065,4,-185.0
2015-03-21T08:05:00Z,1135.4446333055,4,-185.0
2015-03-21T09:05:00Z,1166.4374363292,4,-185.0
2015-03-21T10:05:00Z,1126.8485982765,4,-145.0
2015-03-21T11:05:00Z,565.0749603904,1,-62.0
2015-03-21T12:05:00Z,821.8686151436,1,-158.0
2015-03-21T13:05:00Z,1020.8024572139,4,-183.0
2015-03-21T14:05:00Z,1076.7707478652,4,-183.0
2015-03-22T03:05:00Z,30435.4154792694,4,-183.0
2015-03-22T04:05:00Z,33764.7510586553,4,-183.0
2015-03-22T05:05:00Z,7918.9277367039,4,-183.0
2015-03-22T06:05:00Z,1631.5922426498,4,-184.0
2015-03-22T07:05:00Z,1347.707497136,4,-185.0
2015-03-22T08:05:00Z,1320.6477077972,4,-185.0
2015-03-22T09:05:00Z,1311.411478019,4,-185.0
2015-03-22T10:05:00Z,1296.9403010542,4,-185.0
2015-03-22T11:05:00Z,1265.0248770907,4,-185.0
2015-03-22T12:05:00Z,1267.6326272003,4,-184.0
2015-03-22T13:05:00Z,1230.4098330386,4,-184.0
2015-03-22T14:05:00Z,1212.2521730377,4,-183.0
2015-03-22T15:05:00Z,1141.1876229455,4,-183.0
2015-03-22T16:05:00Z,1172.1691194111,4,-182.0
2015-03-22T17:05:00Z,1213.8745072464,4,-156.0
2015-03-22T18:05:00Z,575.2705274352,1,-53.0
2015-03-22T19:05:00Z,893.0918398334,1,-155.0
2015-03-22T20:05:00Z,1098.6225397843,4,-185.0
2015-03-22T21:05:00Z,1160.008091062,4,-185.0
2015-03-22T22:05:00Z,1200.5132970715,4,-185.0
2015-03-22T23:05:00Z,1056.7039658687,4,-121.0
2015-03-23T00:05:00Z,555.3828789118,1,-73.0
2015-03-23T01:05:00Z,904.5576142139,1,-176.0
2015-03-23T02:05:00Z,1008.4744747151,4,-184.0
2015-03-23T03:05:00Z,1070.186936002,4,-184.0
2015-03-23T04:05:00Z,1086.2096024473,4,-184.0
2015-03-23T05:05:00Z,828.0428327238,1,-100.0
2015-03-23T06:05:00Z,537.6246238062,1,-85.0
2015-03-23T07:05:00Z,989.3343540521,1,-185.0
2015-03-23T08:05:00Z,1059.4531740916,4,-185.0
2015-03-23T09:05:00Z,1146.6531303778,4,-186.0
2015-03-23T10:05:00Z,1174.090286505,4,-186.0
2015-03-23T11:05:00Z,611.8999263876,1,-67.0
2015-03-23T12:05:00Z,579.9108828648,1,-107.0
2015-03-23T13:05:00Z,993.0726959165,1,-185.0
2015-03-23T14:05:00Z,1044.9998737508,4,-184.0
2015-03-23T15:05:00Z,1085.1467171581,4,-183.0
2015-03-23T16:05:00Z,1127.5874591858,4,-183.0
2015-03-23T17:05:00Z,574.3254907566,1,-46.0
2015-03-23T18:05:00Z,637.357200384,1,-119.0
2015-03-23T19:05:00Z,1003.3402733951,4,-184.0
2015-03-23T20:05:00Z,1047.7288399702,4,-185.0
2015-03-23T21:05:00Z,1102.4316713558,4,-185.0
2015-03-23T22:05:00Z,1119.5611124759,4,-182.0
2015-03-23T23:05:00Z,557.3182204354,1,-40.0
2015-03-24T00:05:00Z,706.9385172647,1,-143.0
2015-03-24T01:05:00Z,1017.7826195646,4,-185.0
2015-03-24T02:05:00Z,1067.6985476033,4,-184.0
2015-03-24T03:05:00Z,1130.979774854,4,-184.0
2015-03-24T04:05:00Z,1132.0275397775,4,-159.0
2015-03-24T05:05:00Z,554.9472548185,1,-51.0
2015-03-24T06:05:00Z,782.9351201087,1,-155.0
2015-03-24T07:05:00Z,1003.6116285412,4,-184.0
2015-03-24T08:05:00Z,1075.9312334452,4,-185.0
2015-03-24T09:05:00Z,1099.5397370793,4,-185.0
2015-03-24T10:05:00Z,855.7972386703,1,-123.0
2015-03-24T11:05:00Z,534.5866600697,1,-73.0
2015-03-24T12:05:00Z,891.730474276,1,-172.0
2015-03-24T13:05:00Z,1008.47830812,4,-185.0
2015-03-24T14:05:00Z,1086.7400375588,4,-185.0
2015-03-24T15:05:00Z,1074.7922703324,4,-184.0
2015-03-24T16:05:00Z,864.6270487592,1,-102.0
2015-03-24T17:05:00Z,534.2452229021,1,-85.0
2015-03-24T18:05:00Z,912.5866281369,1,-183.0
2015-03-24T19:05:00Z,1029.1212541381,4,-183.0
2015-03-24T20:05:00Z,1084.8685975512,4,-184.0
2015-03-24T21:05:00Z,1112.568909169,4,-184.0
2015-03-24T22:05:00Z,592.9679868518,1,-67.0
2015-03-24T23:05:00Z,604.2920397495,1,-108.0
2015-03-25T00:05:00Z,940.7079098471,1,-185.0
2015-03-25T01:05:00Z,991.7589230467,1,-185.0
2015-03-25T02:05:00Z,1061.7822207396,4,-185.0
2015-03-25T03:05:00Z,1063.6169815796,4,-184.0
2015-03-25T04:05:00Z,571.2480513526,1,-33.0
2015-03-25T05:05:00Z,621.9756241126,1,-131.0
2015-03-25T06:05:00Z,968.5624820853,1,-184.0
2015-03-25T07:05:00Z,1029.304905173,4,-184.0
2015-03-25T08:05:00Z,1086.2230350108,4,-185.0
2015-03-25T09:05:00Z,1102.0732416993,4,-167.0
2015-03-25T10:05:00Z,568.8753089864,1,-51.0
2015-03-25T11:05:00Z,747.9651910426,1,-143.0
2015-03-25T12:05:00Z,965.8345369611,1,-186.0
2015-03-25T13:05:00Z,1017.2892283163,4,-185.0
2015-03-25T14:05:00Z,1030.3044105092,4,-185.0
2015-03-25T15:05:00Z,998.1857953901,1,-146.0
2015-03-25T16:05:00Z,532.2964089098,1,-62.0
2015-03-25T17:05:00Z,774.9756727518,1,-156.0
2015-03-25T18:05:00Z,951.3643124119,1,-183.0
2015-03-25T19:05:00Z,1013.2845032911,4,-183.0
2015-03-25T20:05:00Z,1065.4798506254,4,-184.0
2015-03-25T21:05:00Z,884.4038958728,1,-109.0
2015-03-25T22:05:00Z,542.090253092,1,-85.0
2015-03-25T23:05:00Z,871.9575518749,1,-185.0
2015-03-26T00:05:00Z,897.8000751009,1,-185.0
2015-03-26T01:05:00Z,966.4603829475,1,-185.0
2015-03-26T02:05:00Z,1002.4718141184,4,-185.0
2015-03-26T03:05:00Z,645.7783583444,1,-74.0
2015-03-26T04:05:00Z,545.284536615,1,-104.0
2015-03-26T05:05:00Z,921.8120103259,1,-184.0
2015-03-26T06:05:00Z,991.2579510792,1,-184.0
2015-03-26T07:05:00Z,1042.0194936719,4,-184.0
2015-03-26T08:05:00Z,1108.4336208948,4,-184.0
2015-03-26T09:05:00Z,583.5289179251,1,-39.0
2015-03-26T10:05:00Z,680.8274264508,1,-119.0
2015-03-26T11:05:00Z,933.6572516488,1,-185.0
2015-03-26T12:05:00Z,981.5732823262,1,-185.0
2015-03-26T13:05:00Z,989.383750498,1,-185.0
2015-03-26T14:05:00Z,987.5401125111,1,-175.0
2015-03-26T15:05:00Z,533.9937799826,1,-49.0
2015-03-26T16:05:00Z,738.0150700947,1,-143.0
2015-03-26T17:05:00Z,953.7078933738,1,-184.0
2015-03-26T18:05:00Z,1011.7207328286,4,-184.0
2015-03-26T19:05:00Z,1070.7287927719,4,-183.0
2015-03-26T20:05:00Z,951.4471941441,1,-137.0
2015-03-26T21:05:00Z,550.8504719025,1,-64.0
2015-03-26T22:05:00Z,876.9703574267,1,-177.0
2015-03-26T23:05:00Z,1086.100117539,4,-184.0
2015-03-27T00:05:00Z,1113.7767019791,4,-185.0
2015-03-27T01:05:00Z,1090.7064925562,4,-185.0
2015-03-27T02:05:00Z,755.8442703175,1,-101.0
2015-03-27T03:05:00Z,526.3571182574,1,-84.0
2015-03-27T04:05:00Z,872.4025645744,1,-185.0
2015-03-27T05:05:00Z,934.5378342793,1,-184.0
2015-03-27T06:05:00Z,990.983857577,1,-184.0
2015-03-27T07:05:00Z,1015.7616918698,4,-184.0
2015-03-27T09:05:00Z,450.9069573609,1,-108.0
2015-03-27T10:05:00Z,903.0815561441,1,-185.0
2015-03-27T11:05:00Z,1043.7289843044,4,-185.0
2015-03-27T12:05:00Z,1124.578989198,4,-185.0
2015-03-27T13:05:00Z,1141.4988862727,4,-185.0
2015-03-27T14:05:00Z,584.7168417777,1,-33.0
2015-03-27T15:05:00Z,617.1262705724,1,-131.0
2015-03-27T16:05:00Z,927.4465771076,1,-185.0
2015-03-27T17:05:00Z,978.4811904644,1,-184.0
2015-03-27T18:05:00Z,993.5238796253,1,-184.0
2015-03-27T19:05:00Z,1000.5881855006,4,-166.0
2015-03-27T20:05:00Z,545.154776848,1,-51.0
2015-03-27T21:05:00Z,786.0910477035,1,-146.0
2015-03-27T22:05:00Z,957.6896629119,1,-184.0
2015-03-27T23:05:00Z,1006.7743121057,4,-184.0
2015-03-28T00:05:00Z,1032.912570842,4,-184.0
2015-03-28T01:05:00Z,905.1058151366,1,-129.0
2015-03-28T02:05:00Z,534.0607247668,1,-74.0
2015-03-28T03:05:00Z,810.3183556798,1,-185.0
2015-03-28T04:05:00Z,926.0509185354,1,-185.0
2015-03-28T05:05:00Z,967.0278289697,1,-185.0
2015-03-28T06:05:00Z,978.027610431,1,-184.0
2015-03-28T07:05:00Z,702.179552478,1,-94.0
2015-03-28T08:05:00Z,523.3023834655,1,-91.0
2015-03-28T09:05:00Z,913.552869872,1,-184.0
2015-03-28T10:05:00Z,976.4838392866,1,-184.0
2015-03-28T11:05:00Z,1016.9413740793,4,-185.0
2015-03-28T12:05:00Z,1060.1188867606,4,-185.0
2015-03-28T13:05:00Z,609.5149541325,1,-59.0
2015-03-28T14:05:00Z,580.7317847617,1,-108.0
2015-03-28T15:05:00Z,881.2402794464,1,-185.0
2015-03-28T16:05:00Z,960.9361428176,1,-185.0
2015-03-28T17:05:00Z,1007.2711390103,4,-185.0
2015-03-28T18:05:00Z,1045.9891870218,4,-184.0
2015-03-28T19:05:00Z,553.076825354,1,-37.0
2015-03-28T20:05:00Z,657.8972884977,1,-131.0
2015-03-28T21:05:00Z,931.2222925684,1,-184.0
2015-03-28T22:05:00Z,1008.3240948122,4,-184.0
2015-03-28T23:05:00Z,1049.6895222715,4,-184.0
2015-03-29T00:05:00Z,1028.3859961114,4,-158.0
2015-03-29T01:05:00Z,536.1771949271,1,-52.0
2015-03-29T02:05:00Z,766.3541337084,1,-156.0
2015-03-29T03:05:00Z,897.75942718,1,-185.0
2015-03-29T04:05:00Z,943.4917771339,1,-185.0
2015-03-29T05:05:00Z,970.6116401309,1,-185.0
2015-03-29T06:05:00Z,771.3927087931,1,-121.0
2015-03-29T07:05:00Z,518.7188532077,1,-73.0
2015-03-29T08:05:00Z,824.7300436499,1,-184.0
2015-03-29T09:05:00Z,1000.7572980845,4,-184.0
2015-03-29T10:05:00Z,1073.6440244886,4,-184.0
2015-03-29T11:05:00Z,1097.3846214167,4,-184.0
2015-03-29T12:05:00Z,771.4384823204,1,-87.0
2015-03-29T13:05:00Z,528.6511336052,1,-97.0
2015-03-29T14:05:00Z,870.2484384304,1,-185.0
2015-03-29T15:05:00Z,923.5870334169,1,-185.0
2015-03-29T16:05:00Z,922.0391810854,1,-185.0
2015-03-29T17:05:00Z,994.3166310256,1,-185.0
2015-03-29T18:05:00Z,581.9388434098,1,-52.0
2015-03-29T19:05:00Z,543.8139185027,1,-119.0
2015-03-29T20:05:00Z,874.4751438659,1,-184.0
2015-03-29T21:05:00Z,920.9891221033,1,-184.0
2015-03-29T22:05:00Z,948.2063183575,1,-184.0
2015-03-29T23:05:00Z,987.12582091,1,-184.0
2015-03-30T00:05:00Z,544.3089212653,1,-41.0
2015-03-30T01:05:00Z,654.9822328151,1,-136.0
2015-03-30T02:05:00Z,896.1647200148,1,-184.0
2015-03-30T03:05:00Z,970.8856234494,1,-185.0
2015-03-30T04:05:00Z,1033.2191904717,4,-185.0
2015-03-30T05:05:00Z,897.0397541228,1,-149.0
2015-03-30T06:05:00Z,535.1141355177,1,-62.0
2015-03-30T07:05:00Z,711.7826297924,1,-155.0
2015-03-30T08:05:00Z,815.3396157877,1,-185.0
2015-03-30T09:05:00Z,856.5214842647,1,-184.0
2015-03-30T10:05:00Z,938.2823230746,1,-184.0
2015-03-30T11:05:00Z,777.1753618905,1,-113.0
2015-03-30T12:05:00Z,524.6395682533,1,-83.0
2015-03-30T13:05:00Z,884.4267243731,1,-184.0
2015-03-30T14:05:00Z,928.1769117058,1,-185.0
2015-03-30T15:05:00Z,1009.3933001286,4,-185.0
2015-03-30T16:05:00Z,1034.1697682811,4,-185.0
2015-03-30T17:05:00Z,613.93551907,1,-77.0
2015-03-30T18:05:00Z,529.3917877115,1,-61.0
2015-03-30T19:05:00Z,865.757696588,3,-64.0
2015-03-30T20:05:00Z,921.0484001451,3,-66.0
2015-03-30T21:05:00Z,926.7485824914,3,-69.0
2015-03-30T22:05:00Z,971.8618137608,3,-71.0
2015-03-30T23:05:00Z,571.7760490168,1,-74.0
2015-03-31T00:05:00Z,687.8083118436,1,-77.0
2015-03-31T01:05:00Z,942.5786742106,3,-79.0
2015-03-31T02:05:00Z,963.1473502299,3,-82.0
2015-03-31T03:05:00Z,975.9107269881,3,-84.0
2015-03-31T04:05:00Z,843.7875634156,1,-87.0
2015-03-31T05:05:00Z,525.7820715581,1,-90.0
2015-03-31T06:05:00Z,690.3618912189,1,-92.0
2015-03-31T07:05:00Z,898.4773504351,1,-95.0
2015-03-31T08:05:00Z,894.857049879,1,-97.0
2015-03-31T09:05:00Z,840.1189906031,1,-100.0
2015-03-31T10:05:00Z,764.9287244812,1,-103.0
2015-03-31T11:05:00Z,516.8801825544,1,-105.0
2015-03-31T12:05:00Z,784.7880107531,1,-108.0
2015-03-31T13:05:00Z,923.3048426026,1,-110.0
2015-03-31T14:05:00Z,975.1669412291,1,-113.0
2015-03-31T15:05:00Z,1017.5023010817,4,-116.0
2015-03-31T16:05:00Z,650.0403463937,1,-118.0
2015-03-31T17:05:00Z,536.0680140073,1,-121.0
2015-03-31T18:05:00Z,832.8970850898,2,-124.0
2015-03-31T18:05:00Z,832.8970850898,1,-123.0
2015-03-31T19:05:00Z,863.1679290857,1,-126.0
2015-03-31T20:05:00Z,869.4305586384,1,-129.0
2015-03-31T21:05:00Z,857.3876474155,1,-131.0
2015-03-31T22:05:00Z,547.9647851222,1,-134.0
2015-03-31T23:05:00Z,601.1225019867,1,-137.0
2015-04-01T00:05:00Z,821.3142445966,1,-139.0
2015-04-01T01:05:00Z,872.5319956551,1,-142.0
2015-04-01T02:05:00Z,919.6035723772,1,-144.0
2015-04-01T03:05:00Z,952.7457517574,1,-147.0
2015-04-01T04:05:00Z,539.8794561288,1,-150.0
2015-04-01T05:05:00Z,696.632749714,1,-152.0
2015-04-01T06:05:00Z,913.3252272724,1,-155.0
2015-04-01T07:05:00Z,957.7640475252,1,-157.0
2015-04-01T08:05:00Z,946.8511734102,1,-160.0
2015-04-01T09:05:00Z,755.8535526303,1,-163.0
2015-04-01T10:05:00Z,537.5696090639,1,-165.0
2015-04-01T11:05:00Z,761.1443635889,1,-168.0
2015-04-01T12:05:00Z,828.2368324956,1,-170.0
2015-04-01T13:05:00Z,932.0726046681,1,-173.0
2015-04-01T14:05:00Z,877.7393948633,1,-176.0
2015-04-01T15:05:00Z,623.6580837537,1,-178.0
2015-04-01T16:05:00Z,551.5619591204,1,-181.0
2015-04-01T17:05:00Z,846.0993633861,1,-183.0
2015-04-01T18:05:00Z,893.8339061985,1,-185.0
2015-04-01T19:05:00Z,943.8432612995,1,-185.0
2015-04-01T20:05:00Z,965.1269200934,1,-178.0
2015-04-01T21:05:00Z,540.0077591226,1,-54.0
2015-04-01T22:05:00Z,660.7077680034,1,-146.0
2015-04-01T23:05:00Z,826.624454551,1,-184.0
2015-04-02T00:05:00Z,832.65827276,1,-184.0
2015-04-02T01:05:00Z,864.5677053874,1,-183.0
2015-04-02T02:05:00Z,791.1588878854,1,-134.0
2015-04-02T03:05:00Z,522.9647855683,1,-77.0
2015-04-02T04:05:00Z,761.0388940529,1,-184.0
2015-04-02T05:05:00Z,888.2124069523,1,-185.0
2015-04-02T06:05:00Z,962.7404937097,1,-185.0
2015-04-02T07:05:00Z,941.6284052726,1,-185.0
2015-04-02T08:05:00Z,661.3520625839,1,-94.0
2015-04-02T09:05:00Z,521.1717260568,1,-99.0
2015-04-02T10:05:00Z,797.8313900596,1,-185.0
2015-04-02T11:05:00Z,823.6472214465,1,-184.0
2015-04-02T12:05:00Z,847.3120073354,1,-184.0
2015-04-02T13:05:00Z,849.3384610548,1,-184.0
2015-04-02T14:05:00Z,578.1018872978,1,-54.0
2015-04-02T15:05:00Z,566.4792950811,1,-123.0
2015-04-02T16:05:00Z,842.925843818,1,-184.0
2015-04-02T17:05:00Z,923.9004423079,1,-185.0
2015-04-02T18:05:00Z,975.4826633684,1,-185.0
2015-04-02T19:05:00Z,966.5507927087,1,-185.0
2015-04-02T20:05:00Z,549.7627355117,1,-43.0
2015-04-02T21:05:00Z,627.9731895407,1,-146.0
2015-04-02T22:05:00Z,768.3153954588,1,-184.0
2015-04-02T23:05:00Z,796.5617298902,1,-184.0
2015-04-03T00:05:00Z,819.4876987383,1,-184.0
2015-04-03T01:05:00Z,825.3773152486,1,-142.0
2015-04-03T02:05:00Z,529.6401767649,1,-66.0
2015-04-03T03:05:00Z,728.1818535948,1,-176.0
2015-04-03T04:05:00Z,855.8391749698,1,-184.0
2015-04-03T05:05:00Z,898.7410557546,1,-185.0
2015-04-03T06:05:00Z,947.6939056607,1,-185.0
2015-04-03T07:05:00Z,751.2159860186,1,-101.0
2015-04-03T08:05:00Z,529.3514360622,1,-88.0
2015-04-03T10:05:00Z,689.5823529251,1,-185.0
2015-04-03T11:05:00Z,784.6066718344,1,-184.0
2015-04-03T12:05:00Z,858.4134096911,1,-184.0
2015-04-03T13:05:00Z,588.4331536091,1,-61.0
2015-04-03T14:05:00Z,621.4844048956,1,-111.0
2015-04-03T15:05:00Z,852.806812576,1,-184.0
2015-04-03T16:05:00Z,929.9621489633,1,-184.0
2015-04-03T17:05:00Z,928.6636612379,1,-184.0
2015-04-03T18:05:00Z,990.3736166918,1,-185.0
2015-04-03T19:05:00Z,555.7304866186,1,-43.0
2015-04-03T20:05:00Z,685.6778778522,1,-135.0
2015-04-03T21:05:00Z,916.9682922706,1,-185.0
2015-04-03T22:05:00Z,950.3544157288,1,-185.0
2015-04-03T23:05:00Z,967.055283034,1,-184.0
2015-04-04T00:05:00Z,870.8703107326,1,-150.0
2015-04-04T01:05:00Z,534.1093015006,1,-66.0
2015-04-04T02:05:00Z,719.3579647434,1,-161.0
2015-04-04T03:05:00Z,845.6787156721,1,-184.0
2015-04-04T04:05:00Z,988.2125415201,1,-184.0
2015-04-04T05:05:00Z,1000.6116914322,4,-184.0
2015-04-04T06:05:00Z,789.2702656755,1,-107.0
2015-04-04T07:05:00Z,531.9102527612,1,-89.0
2015-04-04T08:05:00Z,871.4348677735,1,-185.0
2015-04-04T09:05:00Z,945.8282023066,1,-185.0
2015-04-04T10:05:00Z,1014.9574255603,4,-185.0
2015-04-04T11:05:00Z,1002.5739017211,4,-184.0
2015-04-04T12:05:00Z,599.9958942648,1,-67.0
2015-04-04T13:05:00Z,584.5962618826,1,-111.0
2015-04-04T14:05:00Z,852.9018172598,1,-183.0
2015-04-04T15:05:00Z,908.508208738,1,-183.0
2015-04-04T16:05:00Z,936.1414960607,1,-184.0
2015-04-04T17:05:00Z,962.0795567207,1,-184.0
2015-04-04T18:05:00Z,562.3350130445,1,-42.0
2015-04-04T19:05:00Z,667.7761808692,1,-135.0
2015-04-04T20:05:00Z,883.1533458847,1,-185.0
2015-04-04T21:05:00Z,952.4850374833,1,-185.0
2015-04-04T22:05:00Z,1017.7937641397,4,-185.0
2015-04-04T23:05:00Z,953.977127446,1,-156.0
2015-04-05T00:05:00Z,540.1370669888,1,-64.0
2015-04-05T01:05:00Z,680.0745302304,1,-158.0
2015-04-05T02:05:00Z,841.7764404926,1,-184.0
2015-04-05T03:05:00Z,870.393461475,1,-184.0
2015-04-05T04:05:00Z,921.1314767109,1,-184.0
2015-04-05T05:05:00Z,845.6344953208,1,-114.0
2015-04-05T06:05:00Z,539.7773402869,1,-88.0
2015-04-05T07:05:00Z,836.7208573663,1,-185.0
2015-04-05T08:05:00Z,921.7362775446,1,-185.0
2015-04-05T09:05:00Z,973.1312852009,1,-185.0
2015-04-05T10:05:00Z,993.0114085252,1,-185.0
2015-04-05T11:05:00Z,640.6727514977,1,-75.0
2015-04-05T12:05:00Z,549.6468846392,1,-110.0
2015-04-05T13:05:00Z,812.9678446419,1,-184.0
2015-04-05T14:05:00Z,826.3113671157,1,-183.0
2015-04-05T15:05:00Z,892.7203740878,1,-183.0
2015-04-05T16:05:00Z,931.2381592544,1,-183.0
2015-04-05T17:05:00Z,573.5366007923,1,-35.0
2015-04-05T18:05:00Z,672.1179923032,1,-135.0
2015-04-05T19:05:00Z,872.4293097027,1,-185.0
2015-04-05T20:05:00Z,919.8645865802,1,-185.0
2015-04-05T21:05:00Z,972.9005109005,1,-185.0
2015-04-05T22:05:00Z,960.2255799297,1,-164.0
2015-04-05T23:05:00Z,543.4008762183,1,-55.0
2015-04-06T00:05:00Z,745.5509700092,1,-158.0
2015-04-06T01:05:00Z,854.7456620791,1,-184.0
2015-04-06T02:05:00Z,868.739293236,1,-184.0
2015-04-06T03:05:00Z,856.4717955644,1,-184.0
2015-04-06T04:05:00Z,808.8415381181,1,-121.0
2015-04-06T05:05:00Z,538.2355315589,1,-77.0
2015-04-06T06:05:00Z,788.826243418,1,-185.0
